ID,generation,school1,major type,major1_1,major1_2,major_data,job,class1,class2,class3,class4,re_registration,contest_award,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,previous_class_8,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participation,idea_contest,onedayclass_topic,completed
TRAIN_660,9,80,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,대학생,1,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",인적 네트워크,네. 오프라인으로 참여하고 싶어요,,,,,,,공학 (컴퓨터 공학 제외),취업,6.0,팀,2.0,"B. 데이터 분석가, 공간정보 관련 직무 ",없음,"ADsP, SQLD, 정보처리기사",E. UI/UX 디자이너,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),공간정보 관련 직무 계열,"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 많아야 쉽게 신청할 수 있을 것 같아서,"웨이버스, 지오투정보기술, PASCO","M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",0
TRAIN_661,9,65,단일 전공,자연과학,,True,대학생,4,6.0,12.0,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,공모전 경험,네. 온라인으로 참여하고 싶어요,해당없음,해당없음,해당없음,해당없음,해당없음,"0001 : 파이썬 문법 기초반, 0002 : SQL 문법 기초반",자연과학,취업,8.0,팀,3.0,"B. 데이터 분석가, C. 데이터 사이언티스트","ADsP, SQLD","빅데이터 분석 기사, 정보처리기사","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,많은 사람들의 의견과 강연을 듣고 싶음,삼성,"K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업, N. 사업시설 관리, 사업 지원 및 임대 서비스업, O. 공공 행정, 국방 및 사회보장 행정",,,"Python 응용, 머신러닝 / 딥러닝 응용, SQL 응용",1
TRAIN_662,9,60,단일 전공,IT(컴퓨터 공학 포함),,True,취준생,2,4.0,5.0,,아니요,,내국인,지인 추천,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,자연과학,취업,8.0,개인,4.0,B. 데이터 분석가,구글 애널리스트,"ADsP, SQLD, 빅데이터 분석 기사","A. 금융 / 보험 직무, F. PM / 서비스 기획자, H. 마케터 / 영업관리",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,현직자가 너무 많으면 주제가 분산되거나 집중되기 어려울 것 같아서,"당근마켓, 토스","K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), 웹 크롤링",1
TRAIN_663,9,23,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,예체능,False,대학생,4,,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,해당없음,해당없음,해당없음,해당없음,0001 : 파이썬 문법 기초반,해당없음,경영학,대학원 진학,9.0,팀,2.0,"B. 데이터 분석가, G. PM/서비스 기획자",없음,"ADsP, SQLD, 빅데이터 분석 기사",F. PM / 서비스 기획자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,100명 이상으로 진행할 경우 사람이 너무 많아 집중이 어려울 것 같습니다.,구글,"J. 정보통신업, M. 전문, 과학 및 기술 서비스업, R. 예술, 스포츠 및 여가관련 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",1
TRAIN_664,9,33,단일 전공,예체능,,False,대학생,11,13.0,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,공학 (컴퓨터 공학 제외),취업,6.0,팀,2.0,"A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, E. 소프트웨어 개발자, G. PM/서비스 기획자",없음,태블로 관련 자격증,"D. 소프트웨어 개발자, F. PM / 서비스 기획자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,집중도 / 몰입도,쏘카,"G. 도매 및 소매업, H. 운수 및 창고업, M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",0
TRAIN_665,9,0,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,사회과학,True,대학생,4,,,,아니요,,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 온라인으로 참여하고 싶어요,,,,,,,경제통상학,취업,7.0,팀,4.0,"A. 데이터 엔지니어, B. 데이터 분석가, D. 인공지능 전문가",없음,"ADsP, SQLD, 빅데이터 분석 기사, 구글 애널리스트","A. 금융 / 보험 직무, D. 소프트웨어 개발자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,인원이 적으면 더 집중을 잘 할 수 있을 것 같아서 ,.,"K. 금융 및 보험업, U. 국제 및 외국기관",,,"머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",0
TRAIN_666,9,23,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경제통상학,False,취준생,2,,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,해당없음,0001 : 파이썬 문법 기초반,해당없음,0006 : 데이터 분석 전처리반(판다스),해당없음,0008 : 데이터 분석 모델링반 (ML1),"경제통상학, 인문학",취업,8.0,팀,2.0,B. 데이터 분석가,"ADsP, 빅데이터 분석 기사",SQLD,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 현직자의 강연,삼성바이오로직스,"C. 제조업, K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업",,,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",1
TRAIN_667,9,20,단일 전공,경영학,,True,대학생,8,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,공학 (컴퓨터 공학 제외),취업,6.0,팀,2.0,B. 데이터 분석가,ADsP,빅데이터 분석 기사,A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,집중도 측면에서 적당하다,현대자동차,C. 제조업,,,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",1
TRAIN_668,9,16,단일 전공,자연과학,,True,대학생,5,7.0,8.0,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,자연과학,취업,6.0,팀,3.0,"B. 데이터 분석가, I. 마케터","ADsP, SQLD","빅데이터 분석 기사, 태블로 관련 자격증","B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자, H. 마케터 / 영업관리",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,.,"데이터분석가, 퍼포먼스 마케터","K. 금융 및 보험업, R. 예술, 스포츠 및 여가관련 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",0
TRAIN_669,9,53,단일 전공,경영학,,True,대학생,4,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,경영학,취업,1.0,팀,2.0,"A. 데이터 엔지니어, C. 데이터 사이언티스트, E. 소프트웨어 개발자",없음,"SQLD, 정보처리기사","D. 소프트웨어 개발자, F. PM / 서비스 기획자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당하다고 생각함,토스,J. 정보통신업,,,머신러닝 / 딥러닝 응용,0
TRAIN_670,9,22,단일 전공,경영학,,False,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,경영학,취업,7.0,팀,2.0,B. 데이터 분석가,없음,SQLD,B. 기획 / 전략 / 경영 직무,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,너무 적거나 많은 것은 안 좋을 것 같습니다.,배민,"R. 예술, 스포츠 및 여가관련 서비스업",,,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0
TRAIN_671,9,2,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,경제통상학,True,대학생,13,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,자연과학,취업,8.0,팀,2.0,"B. 데이터 분석가, C. 데이터 사이언티스트, G. PM/서비스 기획자","ADsP, SQLD","빅데이터 분석 기사, 태블로 관련 자격증, 구글 애널리스트","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 많으면 집중하기 어려울 것 같다,크림,"K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업",,,"머신러닝 / 딥러닝 응용, SQL 응용",0
TRAIN_672,9,60,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),경제통상학,False,직장인,6,,,,아니요,,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,사회과학,대학원 진학,8.0,팀,3.0,C. 데이터 사이언티스트,"ADsP, SQLD, 정보처리기사","빅데이터 분석 기사, 태블로 관련 자격증",D. 소프트웨어 개발자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당하다고 생각해서,한국과학기술정보연구원,J. 정보통신업,,,웹 크롤링,1
TRAIN_673,9,24,단일 전공,자연과학,,True,대학생,1,4.0,6.0,12.0,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,사회과학,대학원 진학,5.0,팀,3.0,B. 데이터 분석가,없음,"ADsP, SQLD, 빅데이터 분석 기사",A. 금융 / 보험 직무,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당하다,아모레퍼시픽,K. 금융 및 보험업,,,머신러닝 / 딥러닝 응용,0
TRAIN_674,9,53,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,13,,,,아니요,,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",인적 네트워크,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,,공학 (컴퓨터 공학 제외),취업,6.0,개인,1.0,소재 엔지니어,ADsP,빅데이터 분석 기사,G. 자연과학계열 연구자,주니어 (0~3년차),산업 트렌드 (예시: ChatGPT로 인한 직무 변화),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,여러 사람에게 많은 기회가 돌아가면 좋으므로,Sk 하이닉스,C. 제조업,,,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",0
TRAIN_675,9,11,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경영학,False,대학생,1,,,,아니요,,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,인문학,취업,6.0,팀,2.0,I. 마케터,없음,"ADsP, SQLD","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,많은 사람의 이야기를 듣고 싶어서,"샤넬, 루이비통","K. 금융 및 보험업, O. 공공 행정, 국방 및 사회보장 행정",,,Python 응용,1
TRAIN_676,9,38,"복수 전공 ( 다중전공, 이중전공 포함 )",경제통상학,IT(컴퓨터 공학 포함),False,대학생,6,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,"자연과학, 경영학",취업,8.0,팀,2.0,B. 데이터 분석가,SQLD,"빅데이터 분석 기사, 태블로 관련 자격증","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,10명 내외는너무 적어서 참여가 어려울 것 같고 100명 이상은 인원이 너무 많아 어수선할 거 같음,CJ,K. 금융 및 보험업,,,"데이터 시각화 (Matplotlib, Seaborn 등), 웹 크롤링",1
TRAIN_677,9,56,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,자연과학,True,대학생,8,,,,아니요,,내국인,지인 추천,시간적으로 부담이 없어서,공모전 경험,네. 온라인으로 참여하고 싶어요,,,,,,,경영학,취업,5.0,팀,5.0,"A. 데이터 엔지니어, C. 데이터 사이언티스트",없음,"ADsP, SQLD, 태블로 관련 자격증",A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,선택지가 많을 것 같아서,블랙록,K. 금융 및 보험업,,,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",0
TRAIN_678,9,3,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,2,,,,아니요,,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,자연과학,취업,6.0,개인,2.0,"G. PM/서비스 기획자, H. 자연과학계열 연구자",없음,SQLD,F. PM / 서비스 기획자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,현직자 초청을 위한 적절한 인원수 같아서,LG 디스플레이,"M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",1
TRAIN_679,9,0,,,,False,대학생,1,4.0,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,,대학원 진학,,팀,2.0,C. 데이터 사이언티스트,없음,"ADsP, SQLD, 빅데이터 분석 기사",D. 소프트웨어 개발자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,온라인,3~50명 내외의 강의 리스너와 1명의 현직자,인원이 적어야 집중할 수 있어서,콕스웨이브,"R. 예술, 스포츠 및 여가관련 서비스업",,,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",1
